Cluster.Number	GeneID	Symbol	bat_old	bat_young	brain_old	brain_young	epi_old	epi_young	heart_old	heart_young	kidney_old	kidney_young	liver_old	liver_young	lung_old	lung_young	skm_old	skm_young	spleen_old	spleen_young	subQ_old	subQ_young
180	5289	PIK3C3	NA	NA	10.154640860624797	5.775860975836908	NA	NA	NA	NA	NA	NA	NA	12.100590937319321	NA	4.979038516915282	NA	NA	8.87433225873588	3.645729695186366	NA	NA
180	30849	PIK3R4	9.751753365660324	NA	68.20334674738025	14.059749107940897	13.594039939281654	1.9866776392932155	NA	NA	1.7926268035778605	11.91500286875455	22.658689339784686	10.32372780884097	14.392188063747245	9.415110562044665	NA	NA	9.984674428438824	9.402526919254276	20.816398190502703	85.21812029
180	10483	SEC23B	9.442319460973387	8.3667090028765	24.272385218356458	14.051820103662209	12.303096703062952	14.097178393979325	NA	NA	22.494488959303073	15.168876545409779	47.0999226072192	14.947973992981199	7.400753006539103	11.982812122559864	NA	NA	20.28670849581662	9.837939272171544	10.335886095362987	8.840386226
180	10802	SEC24A	NA	NA	3.205128329717593	4.276352190566118	10.424279444591996	18.568907407896564	NA	NA	3.686095276814014	6.260177728129586	13.909724399673532	25.748570531185692	0.8858971776984955	5.881256728838659	2.647729812087987	14.80902436728167	8.110133966246943	7.864767808370615	NA	7.996542683
180	7405	UVRAG	NA	NA	10.517511686695922	19.819201925820067	12.627556425037117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.047058760985596	13.493091675927877	6.5241332823834854	NA
181	443	ASPA	NA	5.936250255535794	4.4913740769708435	4.897287540293213	6.787101370321563	NA	NA	NA	16.544531299498654	34.95896973524233	11.00011734948136	NA	NA	NA	NA	NA	NA	NA	7.684732614190416	11.20154519
181	161142	FAM71D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
181	51447	IP6K2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
181	5230	PGK1	16.498100512866927	6.265419937111815	7.436128761690398	5.421556219060363	5.44886161341216	29.522137583288107	14.356483961795508	8.575926773207025	4.5570654666573605	7.9760942594396855	6.798554512643461	3.8998803971899654	4.604727468700025	3.292242929470602	1.9381631361268323	5.029484889662586	7.126123199642929	8.516728569609892	4.35012413631843	5.641609234
181	5232	PGK2	NA	NA	NA	NA	NA	48.24398716983207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
181	58480	RHOU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
181	59343	SENP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
181	57646	USP28	NA	NA	NA	NA	NA	NA	NA	25.829971464017767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
181	170261	ZCCHC12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
182	2203	FBP1	NA	NA	NA	NA	NA	NA	NA	NA	11.37265369181146	7.23746297589466	3.1921232878768935	2.780217596738196	NA	NA	1.3430590343346354	NA	NA	NA	NA	NA
182	8789	FBP2	NA	NA	NA	NA	NA	NA	NA	NA	3.1024415908243284	NA	NA	NA	NA	NA	NA	2.346324871259372	NA	NA	NA	NA
182	26157	GIMAP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
182	148398	SAMD11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
182	344658	SAMD7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
182	56833	SLAMF8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
182	81849	ST6GALNAC5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
182	91151	TIGD7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
182	27348	TOR1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	154043	CNKSR3	NA	NA	NA	NA	NA	NA	NA	NA	56.92992565571575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	1609	DGKQ	NA	NA	25.483988935998998	9.050498489588303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	57609	DIP2B	27.835300508294164	NA	21.5824368536053	22.25990433008841	8.134130698896962	23.103909779263322	29.098612393919986	NA	10.14872444468544	12.691097942389655	NA	NA	20.987279925817983	100	NA	NA	34.13375085394564	29.669649126575088	17.743849077794813	34.61928821
183	84868	HAVCR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	79990	PLEKHH3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	6401	SELE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	7048	TGFBR2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.176057884330574	24.321771056262698	NA	NA
183	7102	TSPAN7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
183	51096	UTP18	NA	NA	NA	NA	NA	14.286790291147614	NA	NA	NA	13.450161023372567	NA	NA	NA	NA	NA	NA	17.72325792056947	5.25155336612701	78.15026894604318	NA
184	1830	DSG3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
184	2167	FABP4	4.0463513832030795	3.319069658758978	17.314817298214088	2.4868553056900877	8.96126169968711	3.248901122229744	5.107653092386434	7.095084896916042	5.405529218346072	3.00507077330976	3.0209481839819396	5.129109018779259	6.468639190169331	3.8716626762011175	3.2802627213277824	1.3494904998572936	0.7112399040461334	1.6900075775914662	14.64637306148725	34.76480145
184	84639	IL1F10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
184	8439	NSMAF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.774269644508982	7.475235965075759	NA	NA
184	51686	OAZ3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
184	4953	ODC1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
184	9104	RGN	NA	NA	NA	NA	NA	29.51332885884791	NA	0.08257775888656926	15.297893334301289	18.058558833137802	7.892458682644981	10.882123184181577	14.31962022439528	50.214296154329446	NA	NA	14.05481462964244	28.158552758672453	NA	NA
184	151246	SGOL2	NA	NA	NA	NA	NA	NA	NA	NA	41.68090604180642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
184	7062	TCHH	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	26063	DECR2	25.600745327531463	32.186872379874686	NA	NA	7.545470613498978	13.847638467769409	NA	NA	16.223641589706272	11.249903833234644	4.990284625598666	15.08954829862896	NA	NA	NA	NA	NA	NA	25.063701695109653	NA
185	90268	FAM105B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	5174	PDZK1	NA	NA	NA	NA	NA	22.62152506238697	NA	NA	4.123764905523598	11.063964995415015	6.231595687604539	18.54095277239992	NA	NA	NA	NA	NA	NA	NA	NA
185	400745	SH2D5	NA	NA	21.56466265139961	19.596516975926466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	80704	SLC19A3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	6507	SLC1A3	5.269023282515223	31.338447196477194	7.914322745036881	5.425858848576743	6.844929039404375	8.336890090196238	NA	NA	NA	NA	NA	NA	NA	6.492065420280804	NA	NA	NA	NA	7.858326477879655	28.89023935
185	6584	SLC22A5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	8884	SLC5A6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
185	6533	SLC6A6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
186	57596	BEGAIN	NA	NA	2.6931245331081035	2.594660232882788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
186	9859	CEP170	9.845552581844148	NA	26.90445169397007	15.459477652843436	30.440991002159087	13.834327658304463	NA	NA	NA	NA	NA	NA	19.28898339521869	24.092662354531832	NA	NA	NA	NA	12.383120825022013	32.07205539
186	645455	CEP170P1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
186	1369	CPN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
186	1613	DAPK3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.389446326202012	NA	NA
186	283638	KIAA0284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
186	51199	NIN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.58677896061577	NA	NA	17.838133226924203	26.47625810847178	NA	NA
186	387914	SHISA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
187	65057	ACD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.461910835131286	9.28323480111225	NA	NA
187	379	ARL4D	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
187	29903	CCDC106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
187	25913	POT1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.51158745568718	12.572208596751002	NA	NA
187	7013	TERF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
187	7014	TERF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
187	54386	TERF2IP	NA	NA	0.6685164179097469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.932634040645276	NA	NA	4.705921773340874	19.687692678595564	33.075324232020776	NA
187	26277	TINF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.929015552291712	6.042055413105183	NA	NA
188	11285	B4GALT7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
188	116254	C6orf72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
188	797	CALCB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
188	90161	HS6ST2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
188	3998	LMAN1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.08151221304045	NA	NA	NA	NA	NA	NA	NA	NA
188	54477	PLEKHA5	NA	NA	9.804320100453586	24.675940893895717	17.23461869249316	16.57887107672513	NA	NA	23.22418198348532	8.839778719792537	0.7177107338219642	0.5612347650765143	NA	12.123301479183448	NA	NA	NA	NA	NA	NA
188	80255	SLC35F5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
188	8460	TPST1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
189	63967	CLSPN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
189	1455	CSNK1G2	NA	NA	7.674229787693939	6.466198323546273	17.87684949574372	8.291409186081612	11.438948694311001	NA	NA	NA	NA	NA	15.30333048568408	NA	NA	NA	14.818791730339603	NA	NA	NA
189	9837	GINS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.056996425560612	NA	NA
189	51659	GINS2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
189	64785	GINS3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
189	84296	GINS4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.47762826216732	63.35868437
189	8914	TIMELESS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
189	54962	TIPIN	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
190	4085	MAD2L1	NA	NA	11.244322783141833	NA	4.420326680323514	13.861721193161497	NA	NA	NA	NA	NA	NA	13.204488870250682	NA	NA	NA	5.19090781921647	5.158574067640406	16.257674870100743	12.01618163
190	29959	NRBP1	NA	18.03922259831167	11.678397286342491	34.512741158949005	20.450053186780956	NA	18.291455923951396	6.43243205607938	11.108344469000404	12.307828179007156	NA	NA	NA	NA	NA	10.377377715845927	NA	13.132250120486088	NA	3.358964
190	5033	P4HA1	NA	8.592881545925554	2.906453728330667	NA	2.5333923815442136	3.101134625229746	NA	3.659985145425972	1.266106599680547	4.802219357489674	NA	41.83517231089066	5.574213329815505	3.1131400026593243	NA	NA	3.5410349935446943	4.423109609609104	NA	NA
190	8848	TSC22D1	NA	NA	4.656312114737533	9.184835843592595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
190	9819	TSC22D2	NA	NA	21.1721490820327	1.415749207957638	27.933833923883025	25.561968888380957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.45051339442803	NA	13.5963339005413	19.30487603
190	1831	TSC22D3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
190	81628	TSC22D4	NA	NA	10.55767739854448	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.662635318512516	4.484103423556922	NA	NA	8.475611155068133	NA	NA	NA
190	65267	WNK3	NA	NA	17.537142364407973	8.86490284284398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
191	9167	COX7A2L	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
191	1537	CYC1	16.140741782347618	12.399101686106562	13.762853858499653	14.199235123621571	8.370039639887924	19.1031763040574	12.800902859998152	11.881410245284806	16.518985754508016	12.74656273737604	12.230399718807178	10.500940802607772	8.021497466242483	8.957602942713745	3.8847532903693085	2.2664372521630973	15.205396626107904	18.804461764305866	17.925051448754516	6.126212029
191	4519	CYTB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
191	7381	UQCRB	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
191	7384	UQCRC1	21.93250188138827	17.7983925431214	11.674474072692536	13.347299341073764	14.779885809628936	19.47289622990349	14.647679284391652	18.11466424926985	11.167081023878094	12.394382485109332	16.12343758696122	18.66369625084613	21.557026614721373	20.161217528740877	18.91176689375464	20.735900990558118	16.206978729642547	22.066465726073424	17.46846870352842	24.73681088
191	7385	UQCRC2	2.9673917943318604	2.2040419908224083	5.699745351388672	2.6978706558287495	14.148414413838855	12.688501388926701	3.3083099868463135	1.4939459441044112	6.895311764973391	2.8506332688656544	10.955830986750593	10.215624057404213	2.4963333195233304	1.7131021346410003	5.605169304400259	14.278591531044563	4.1261264879167125	4.244169053779134	6.89991699172446	9.035408602
191	7388	UQCRH	33.10330714368473	37.8310785893447	NA	3.5895944169539327	NA	NA	11.831997816731782	13.274874928583497	8.484447830702596	16.390206479654175	NA	31.271602887667473	NA	NA	7.800488000505604	NA	NA	8.002541712276386	NA	NA
191	27089	UQCRQ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
192	57685	CACHD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
192	55871	CBWD1	NA	NA	8.988790952633387	4.31279717910503	NA	NA	NA	100	4.07924574933683	7.876699105605249	0.800986078757792	6.780603287045914e-4	NA	NA	NA	25.01116023839304	NA	NA	NA	NA
192	150472	CBWD2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
192	644019	CBWD6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
192	728013	CBWD7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
192	54583	EGLN1	19.28763486347315	NA	3.233432038776755	50.47199492988212	NA	NA	3.3493586702070863	2.2155081556288714	4.124540293053395	NA	NA	NA	NA	9.372529485190318	1.0331369121687441	63.04079290643163	NA	NA	NA	NA
192	389376	SFTA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
192	10915	TCERG1	13.191390584408666	17.099011059649943	5.933825373808571	3.572119963906952	18.86897042103588	13.72091917065103	6.27509048096963	12.472875898927496	1.241101733893089	12.44560433235353	12.173078414331865	6.615379943914247	6.976735315199511	2.3608200986708026	NA	NA	10.856845273439113	7.5820918670285495	NA	10.1855773
193	113130	CDCA5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
193	5701	PSMC2	13.133173123109325	16.79240741586477	34.68223249841803	18.382529341057307	4.356010976825642	25.286030373409375	9.560951456985862	9.29168638402669	10.467811931175849	7.2876758005384685	22.718184247547885	10.16939154279697	9.981723135833501	19.759093504453247	58.50083359941887	21.617013034213805	69.99185755265643	62.50658915703112	14.050151396743155	19.00899694
193	5885	RAD21	2.924252696156333	9.585565296195643	2.2527256019887387	14.78873337930223	19.651314714594328	6.588439828036175	NA	NA	2.0130779927142695	9.416322938388731	3.3914999073361662	NA	15.17045024360608	11.722119372903745	NA	NA	10.510507304033489	12.112972763081405	9.9141781475732	11.0869971
193	8243	SMC1A	0.9220414011290854	46.82380521626775	16.104988709790227	4.842143196752501	51.991868358502174	13.442219835820017	8.648460328133655	54.457359661409704	3.338248626147719	14.798559561643964	8.601213859182028	4.187878238164003	3.229121855360215	10.181513295686468	1.3787970277406667	7.521570656408258	25.796403898686002	25.472416761719806	8.774847856218901	11.0629412
193	27127	SMC1B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
193	9126	SMC3	9.749154963968557	NA	7.753241291082377	5.9073613423344735	11.683106856088605	3.4751222178065078	NA	18.546865179347844	13.50451985108802	9.82939099945805	NA	19.0895775342728	6.620388895973056	15.124542572977717	31.32119384617526	NA	11.976923876275102	5.240900062130634	NA	19.56363256
193	10735	STAG2	5.056648877028697	9.435279956893435	8.41466443824904	3.005039884562619	3.4798042759582315	28.079542361396175	2.0579652742004564	NA	12.165684592246668	12.930961998190105	6.712185018116273	5.0631084496458385	30.590297476962302	35.158390234981105	NA	NA	7.320749522265717	38.69849891750877	14.631731286423465	18.48270536
193	8975	USP13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
194	57786	RBAK	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
194	80135	RPF1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
194	27107	ZBTB11	NA	NA	NA	NA	26.937906433372188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
194	388569	ZNF324B	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
194	23361	ZNF629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
194	284323	ZNF780A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
194	388559	ZNF888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
194	9326	ZNHIT3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
195	329	BIRC2	NA	NA	28.54166154041344	NA	11.805913115009457	18.13552742009596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.339635479657403	NA	NA	NA
195	56616	DIABLO	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
195	57720	GPR107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
195	27429	HTRA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
195	4976	OPA1	25.45109123029858	7.280078915539479	4.515797634510894	8.187176028439502	3.4108480755556925	4.676971687315854	6.509662174232257	10.43232627675149	6.469604729752888	12.199372561815068	11.716976640380992	17.009968878096977	8.194906401042768	15.024349139309061	14.151175172325228	11.321903066973157	10.551122446008796	16.97313974363944	21.225922906181786	13.39889871
195	10935	PRDX3	2.778497906161067	2.4775807442922835	2.8208262218099946	4.408794973116395	17.466816255455328	9.898896484208306	4.385088199549161	2.242896546724176	15.525308044238537	19.107980947463183	0.49152542659723303	1.045236379107716	1.5462617549939408	4.0431379746048925	1.4031989223219312	0.3574490480516673	0.5937651437412154	10.86635066372426	NA	NA
195	331	XIAP	NA	NA	NA	NA	NA	NA	NA	NA	31.199342550064888	NA	24.427866027537423	NA	NA	NA	NA	NA	NA	NA	NA	NA
195	54469	ZFAND6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1742491333976555	20.5237848059377	NA	NA	NA	NA	14.691860833348262	14.744214855604309	NA	NA
196	29775	CARD10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
196	54438	GFOD1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
196	81577	GFOD2	NA	NA	NA	6.64913432649753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
196	28511	NKIRAS2	NA	NA	NA	NA	NA	NA	NA	NA	3.4184159284106683	20.15879709065369	NA	NA	NA	NA	NA	NA	39.15679139137565	2.5831269710699822	NA	NA
196	253959	RALGAPA1	NA	18.98663784309289	67.67193658940582	16.652717172314006	NA	NA	6.407193653297547	13.197432324802358	26.58322209037376	50.260271515142094	NA	NA	11.507713442439234	22.60898326445041	NA	NA	23.69471756303174	9.872171367487898	NA	45.75017632
196	57186	RALGAPA2	3.0178981970601155	8.405288742188986	NA	NA	41.735759721732094	61.22044987123449	NA	NA	4.283171068420619	3.977752496285641	1.3747398579217713	NA	17.4226776866546	12.202184551942896	NA	NA	NA	NA	13.665444916471184	39.10271076
196	57148	RALGAPB	5.08869817971143	4.044698704418037	2.4054911416959337	16.520311535454518	29.856627474470862	19.462887756594437	NA	29.397130887447474	2.884488003884094	4.06365707638364	NA	NA	2.206294919465122	5.0870173812223864	NA	NA	14.86088998256838	NA	3.117157014806984	37.10673351
196	92715	WDR85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
197	90806	ANGEL2	0.2208748924812482	NA	NA	NA	1.4649445609899607	2.5056083240106046	15.709860983327484	20.775409200799153	27.685369166726225	40.64653200325257	30.60188645713737	8.905127220432846	14.50451962288938	13.930509285696136	20.93235418820003	25.612101255143976	28.405040956548596	21.432949400951262	NA	NA
197	1660	DHX9	32.05080706261841	40.168953267107376	20.111027969056614	14.92953628846887	16.310691251965764	22.744510764918633	26.300479194542646	29.157162744844516	29.911969227270482	23.255372459952707	17.825970684172855	9.549213826295523	24.394154675623977	21.637760256905278	25.240805345435056	21.832084173702725	24.828469461361752	21.369499039760832	23.633583054368565	46.13660139
197	2130	EWSR1	25.464917221521308	17.608417797690965	NA	18.88074043244386	NA	3.757389953325913	NA	NA	NA	NA	NA	NA	3.0523989334886665	3.375286491847728	NA	NA	NA	NA	NA	10.83385623
197	3192	HNRNPU	21.45686758036419	11.734790356227377	9.590362010880733	7.976272845852073	9.554260405016866	22.226569456737423	5.329345529557221	41.454443772996896	8.471432546298155	20.182600438254678	11.956103433451904	28.31886706999628	6.120166792086661	13.954896952681745	2.6724689781591744	3.3715200127862572	13.102490451797328	16.503185517804702	16.402575023399827	9.247653442
197	221092	HNRNPUL2	17.47124514781806	25.777122344495677	22.38048924527294	10.395892285974174	20.933798689740172	26.722963330013965	30.05968542478961	30.814265930024437	24.33691100448623	20.235663178341305	16.79793143809332	18.465693144388144	15.537597169744668	23.051774216628772	13.458295245502399	8.38415936411973	13.17126958775302	8.76167643024237	28.26741012502623	18.29626182
197	26065	LSM14A	4.968531436256025	2.12754055109985	7.292648710510447	10.825844360768995	0.4165936675319049	2.85302060941475	32.484504521032946	NA	3.966668977856635	3.7367758127822683	23.912868387779064	27.790965550058	2.8185907161664434	14.897080737571168	NA	3.3364098745209922	13.90563740689546	14.250329329305998	25.953948810779657	29.022376
197	56341	PRMT8	NA	NA	8.262079945659305	16.611010365560897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
197	10189	THOC4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
198	957	ENTPD5	NA	NA	NA	NA	NA	NA	NA	NA	11.490544650130337	15.508592030529357	21.548597218258163	22.46792711638276	NA	NA	NA	NA	NA	NA	NA	NA
198	23201	FAM168A	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
