cluster_no	bat_old	bat_young	brain_old	brain_young	epi_old	epi_young	heart_old	heart_young	kidney_old	kidney_young	liver_old	liver_young	lung_old	lung_young	skm_old	skm_young	spleen_old	spleen_young	subQ_old	subQ_young
128	0	18.181818181818183	9.090909090909092	0	0	0	9.090909090909092	0	9.090909090909092	9.090909090909092	0	18.181818181818183	9.090909090909092	0	0	9.090909090909092	0	0	0	0
129	0	0	0	0	0	18.181818181818183	0	0	18.181818181818183	9.090909090909092	0	9.090909090909092	0	0	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092
130	36.36363636363637	36.36363636363637	9.090909090909092	27.27272727272727	18.181818181818183	27.27272727272727	36.36363636363637	18.181818181818183	27.27272727272727	36.36363636363637	27.27272727272727	36.36363636363637	36.36363636363637	36.36363636363637	9.090909090909092	27.27272727272727	18.181818181818183	27.27272727272727	18.181818181818183	45.45454545454545
131	0	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	9.090909090909092	9.090909090909092	0	0	0	9.090909090909092	18.181818181818183	0	0	0	0	0	9.090909090909092
132	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	0	0	0	9.090909090909092	9.090909090909092	0	0	0	0	0	9.090909090909092
133	0	0	0	0	18.181818181818183	9.090909090909092	0	0	0	0	0	0	0	9.090909090909092	0	0	9.090909090909092	0	0	0
134	18.181818181818183	27.27272727272727	9.090909090909092	0	18.181818181818183	18.181818181818183	9.090909090909092	18.181818181818183	9.090909090909092	18.181818181818183	0	0	18.181818181818183	18.181818181818183	9.090909090909092	0	27.27272727272727	18.181818181818183	27.27272727272727	36.36363636363637
135	0	0	0	0	18.181818181818183	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092
136	0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	9.090909090909092	0
137	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	10	10	0	0
138	0	0	0	10	0	10	0	30	10	0	10	10	0	10	0	0	0	0	0	0
139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140	0	0	0	10	0	0	0	0	0	0	0	0	0	10	0	0	0	10	10	0
141	10	0	10	30	0	0	10	0	10	10	10	10	10	10	0	0	0	10	0	0
142	0	20	0	20	10	20	0	0	10	20	0	0	20	0	0	0	10	0	10	0
143	0	0	0	10	10	0	0	0	0	0	0	0	10	10	0	0	0	0	0	10
144	0	0	10	10	10	20	20	0	20	0	20	10	10	10	10	0	10	20	0	10
145	10	0	20	20	20	10	10	0	10	0	10	10	10	30	0	0	0	10	10	0
146	10	20	0	0	20	30	10	10	20	20	20	10	0	10	20	0	30	10	10	30
147	0	0	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10
148	0	0	0	0	0	0	0	0	0	10	0	10	0	0	0	0	0	10	0	0
149	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	20	0	10
150	10	10	10	0	10	0	10	10	20	0	0	10	0	0	0	0	0	0	10	20
151	10	0	30	30	20	20	10	10	30	40	10	0	10	40	10	0	10	30	20	40
152	0	0	30	0	0	30	0	0	20	10	0	0	0	20	0	0	0	0	0	0
153	0	10	0	0	10	20	0	0	10	0	0	0	0	10	0	0	10	0	0	10
154	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	11.11111111111111	0	11.11111111111111
155	0	0	11.11111111111111	22.22222222222222	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0
156	0	11.11111111111111	11.11111111111111	0	11.11111111111111	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	22.22222222222222	0	11.11111111111111	0	11.11111111111111	0	22.22222222222222
157	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0
158	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0
159	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	11.11111111111111	22.22222222222222	0	0	33.33333333333333	22.22222222222222	0	0	22.22222222222222	0	0	0	0	33.33333333333333	11.11111111111111	11.11111111111111	0	11.11111111111111	0	11.11111111111111
163	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	0	11.11111111111111	11.11111111111111	0	11.11111111111111	11.11111111111111	22.22222222222222	0	22.22222222222222	22.22222222222222	11.11111111111111	0	22.22222222222222	0	22.22222222222222	0
164	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
165	0	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	0	22.22222222222222	22.22222222222222	0	0	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111
166	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0
167	0	22.22222222222222	11.11111111111111	0	11.11111111111111	11.11111111111111	11.11111111111111	0	22.22222222222222	11.11111111111111	0	11.11111111111111	11.11111111111111	22.22222222222222	0	0	0	11.11111111111111	11.11111111111111	0
168	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	0	0	33.33333333333333	11.11111111111111	0	0	11.11111111111111	22.22222222222222	0	0	22.22222222222222	11.11111111111111	11.11111111111111	11.11111111111111
169	11.11111111111111	11.11111111111111	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	22.22222222222222	11.11111111111111	0	11.11111111111111	22.22222222222222	0	0	0	0	11.11111111111111	44.44444444444444
170	11.11111111111111	11.11111111111111	22.22222222222222	22.22222222222222	22.22222222222222	33.33333333333333	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	0	11.11111111111111	11.11111111111111	0	0	22.22222222222222	22.22222222222222
171	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
172	22.22222222222222	33.33333333333333	11.11111111111111	11.11111111111111	22.22222222222222	11.11111111111111	22.22222222222222	22.22222222222222	44.44444444444444	11.11111111111111	0	11.11111111111111	22.22222222222222	44.44444444444444	11.11111111111111	11.11111111111111	0	0	11.11111111111111	33.33333333333333
173	22.22222222222222	11.11111111111111	11.11111111111111	22.22222222222222	11.11111111111111	0	22.22222222222222	11.11111111111111	22.22222222222222	0	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	0	11.11111111111111	11.11111111111111	11.11111111111111	22.22222222222222
174	0	0	0	0	0	11.11111111111111	0	11.11111111111111	33.33333333333333	0	0	11.11111111111111	0	0	0	0	0	11.11111111111111	0	0
175	22.22222222222222	22.22222222222222	11.11111111111111	0	0	22.22222222222222	0	0	22.22222222222222	0	11.11111111111111	22.22222222222222	0	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111
176	0	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	0	0	11.11111111111111	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	0	0	0
178	0	11.11111111111111	22.22222222222222	0	11.11111111111111	22.22222222222222	11.11111111111111	22.22222222222222	11.11111111111111	11.11111111111111	0	0	11.11111111111111	11.11111111111111	0	0	0	33.33333333333333	11.11111111111111	0
179	11.11111111111111	11.11111111111111	0	0	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	0	11.11111111111111	0	22.22222222222222	0	0	0	11.11111111111111	0	11.11111111111111
180	0	0	33.33333333333333	0	0	0	0	0	11.11111111111111	0	22.22222222222222	11.11111111111111	0	0	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111
181	0	0	0	0	0	22.22222222222222	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0
182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	11.11111111111111	0	22.22222222222222	11.11111111111111	0	11.11111111111111	11.11111111111111	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	0	0	11.11111111111111	22.22222222222222	11.11111111111111	11.11111111111111
184	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	0	11.11111111111111
185	11.11111111111111	22.22222222222222	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	11.11111111111111
186	0	0	12.5	0	12.5	0	0	0	0	0	0	0	0	25	0	0	0	12.5	0	12.5
187	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0	12.5	0
188	0	0	0	12.5	0	0	0	0	12.5	0	0	12.5	0	0	0	0	0	0	0	0
189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	12.5	12.5
190	0	0	12.5	12.5	25	12.5	0	0	0	0	0	12.5	0	0	0	0	12.5	0	0	0
191	25	12.5	0	0	0	0	0	0	0	0	0	12.5	12.5	12.5	0	12.5	0	12.5	0	12.5
192	0	0	0	12.5	0	0	0	12.5	0	0	0	0	0	0	0	25	0	0	0	0
193	0	12.5	12.5	0	12.5	25	0	12.5	0	0	12.5	0	12.5	12.5	25	12.5	25	37.5	0	0
194	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195	12.5	0	12.5	0	0	0	0	0	12.5	0	12.5	12.5	0	0	0	0	12.5	0	12.5	0
196	0	0	12.5	0	25	12.5	0	12.5	12.5	25	0	0	0	12.5	0	0	25	0	0	37.5
197	37.5	25	25	0	12.5	37.5	37.5	50	37.5	50	25	25	12.5	25	25	25	25	25	37.5	25
198	12.5	12.5	12.5	0	0	12.5	0	0	0	0	25	25	0	12.5	0	0	0	0	12.5	12.5
199	0	0	0	0	0	12.5	0	0	0	0	25	25	0	12.5	0	0	12.5	0	0	0
200	0	12.5	0	12.5	12.5	0	0	0	12.5	0	0	0	0	0	12.5	0	0	0	0	12.5
201	12.5	12.5	25	12.5	25	12.5	0	0	25	25	12.5	37.5	12.5	37.5	0	12.5	0	25	25	37.5
202	0	0	0	0	0	25	0	12.5	0	0	0	0	0	0	0	0	0	0	25	0
203	25	12.5	0	0	12.5	12.5	12.5	0	12.5	12.5	12.5	0	0	12.5	0	0	0	25	12.5	12.5
204	12.5	12.5	0	0	12.5	12.5	0	0	25	12.5	0	12.5	25	25	0	12.5	0	12.5	0	12.5
205	12.5	12.5	12.5	0	0	0	0	12.5	0	0	0	0	0	12.5	12.5	0	0	12.5	12.5	12.5
206	0	12.5	12.5	0	12.5	12.5	0	0	12.5	12.5	12.5	12.5	0	25	0	0	12.5	12.5	25	25
207	0	0	0	0	0	0	12.5	12.5	12.5	0	0	0	0	0	0	0	12.5	12.5	12.5	12.5
208	12.5	0	25	25	12.5	25	25	12.5	25	12.5	12.5	0	25	25	0	0	12.5	12.5	12.5	12.5
209	0	12.5	12.5	12.5	12.5	25	12.5	12.5	12.5	12.5	12.5	0	25	12.5	12.5	12.5	12.5	12.5	12.5	12.5
210	0	12.5	12.5	12.5	25	25	12.5	25	37.5	25	12.5	0	25	0	0	0	25	25	12.5	25
211	0	0	0	12.5	12.5	0	0	12.5	12.5	0	0	0	0	0	0	0	0	12.5	25	12.5
212	12.5	0	12.5	12.5	12.5	25	12.5	0	25	12.5	0	0	25	25	0	0	25	37.5	12.5	12.5
213	12.5	37.5	12.5	0	12.5	0	25	25	25	25	0	0	25	25	12.5	25	25	25	25	25
214	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0
215	12.5	0	37.5	12.5	12.5	12.5	12.5	12.5	50	25	37.5	37.5	25	0	0	0	12.5	12.5	12.5	12.5
216	0	0	0	0	0	12.5	0	0	0	0	12.5	12.5	0	0	0	0	0	0	0	0
217	0	12.5	0	25	12.5	25	0	0	12.5	12.5	0	0	0	25	0	0	0	25	12.5	0
218	0	0	12.5	0	12.5	0	12.5	0	12.5	0	12.5	12.5	0	0	0	12.5	0	0	0	0
219	0	12.5	0	0	0	0	12.5	0	25	0	12.5	0	12.5	12.5	0	0	0	0	0	12.5
220	0	0	0	12.5	12.5	12.5	0	0	0	0	0	12.5	0	12.5	0	12.5	12.5	0	0	0
221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222	25	25	0	0	12.5	25	0	0	0	25	0	37.5	12.5	25	0	25	12.5	0	25	12.5
223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0
224	12.5	12.5	0	0	12.5	0	12.5	0	0	0	0	0	12.5	0	0	0	0	0	12.5	12.5
225	0	0	12.5	0	12.5	12.5	0	0	0	0	0	12.5	0	0	0	0	12.5	0	0	0
226	0	0	0	0	0	0	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0
227	0	12.5	12.5	0	25	12.5	0	0	0	0	12.5	0	0	25	0	0	0	12.5	0	0
228	12.5	12.5	0	0	0	12.5	12.5	12.5	25	12.5	0	25	0	12.5	0	12.5	0	0	12.5	12.5
229	0	0	12.5	12.5	12.5	12.5	0	0	12.5	0	0	0	0	0	0	0	0	0	0	0
230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
231	0	0	0	50	12.5	0	0	0	0	0	12.5	0	0	12.5	0	0	0	0	0	0
232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5	0	0	0	0
233	0	12.5	0	0	12.5	12.5	0	0	0	0	0	0	0	12.5	0	0	12.5	12.5	0	0
234	0	25	12.5	0	12.5	12.5	0	12.5	0	12.5	12.5	0	12.5	0	0	0	25	12.5	12.5	0
235	0	0	0	0	0	12.5	12.5	0	12.5	0	0	0	12.5	12.5	0	0	0	0	12.5	12.5
236	0	0	12.5	12.5	0	12.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
237	0	0	12.5	12.5	0	12.5	0	0	0	12.5	0	0	12.5	0	0	0	0	0	0	0
238	0	0	0	0	12.5	12.5	0	0	12.5	0	0	0	0	12.5	0	0	0	12.5	0	0
239	0	0	0	0	0	0	0	0	0	0	0	14.285714285714285	0	0	0	0	0	14.285714285714285	0	0
240	0	0	0	14.285714285714285	0	0	0	0	0	0	14.285714285714285	0	0	0	0	0	0	0	0	14.285714285714285
241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242	14.285714285714285	0	14.285714285714285	0	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	28.57142857142857	14.285714285714285	14.285714285714285	28.57142857142857	14.285714285714285	14.285714285714285	28.57142857142857	0	0	14.285714285714285	14.285714285714285
243	0	0	0	0	0	0	0	0	0	0	14.285714285714285	14.285714285714285	0	0	0	0	0	14.285714285714285	14.285714285714285	0
244	0	0	0	0	0	0	0	0	0	14.285714285714285	0	0	0	0	0	0	0	0	0	0
245	0	14.285714285714285	0	14.285714285714285	0	0	0	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	0	0	0	0	0	14.285714285714285	14.285714285714285
246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247	0	0	0	0	14.285714285714285	0	0	0	0	0	0	0	0	0	0	0	14.285714285714285	0	0	14.285714285714285
248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
249	0	0	14.285714285714285	14.285714285714285	0	28.57142857142857	0	0	0	14.285714285714285	0	0	0	0	0	0	14.285714285714285	28.57142857142857	0	0
250	0	0	0	14.285714285714285	0	14.285714285714285	0	0	0	14.285714285714285	28.57142857142857	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	14.285714285714285	0	28.57142857142857
251	0	0	0	14.285714285714285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253	0	0	0	14.285714285714285	14.285714285714285	14.285714285714285	0	14.285714285714285	0	0	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	0	0	0
254	0	0	0	14.285714285714285	14.285714285714285	14.285714285714285	0	0	42.857142857142854	71.42857142857143	14.285714285714285	0	0	28.57142857142857	0	0	28.57142857142857	0	28.57142857142857	28.57142857142857
255	14.285714285714285	14.285714285714285	28.57142857142857	14.285714285714285	14.285714285714285	28.57142857142857	0	0	0	14.285714285714285	14.285714285714285	0	0	28.57142857142857	14.285714285714285	0	0	14.285714285714285	14.285714285714285	28.57142857142857
256	0	0	0	0	14.285714285714285	0	0	0	14.285714285714285	0	14.285714285714285	14.285714285714285	0	0	0	0	14.285714285714285	0	14.285714285714285	14.285714285714285
257	14.285714285714285	14.285714285714285	0	14.285714285714285	0	0	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	0	0	14.285714285714285	0	0	0	0	0	0
258	0	0	28.57142857142857	14.285714285714285	0	0	14.285714285714285	0	0	0	0	0	0	0	0	0	42.857142857142854	0	0	14.285714285714285
259	0	14.285714285714285	0	14.285714285714285	0	0	14.285714285714285	14.285714285714285	0	0	0	0	0	28.57142857142857	0	0	14.285714285714285	0	14.285714285714285	14.285714285714285
260	0	0	14.285714285714285	28.57142857142857	14.285714285714285	0	0	0	0	14.285714285714285	0	0	0	0	0	0	0	0	14.285714285714285	0
261	14.285714285714285	0	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714285	0
262	0	42.857142857142854	14.285714285714285	14.285714285714285	0	14.285714285714285	28.57142857142857	14.285714285714285	14.285714285714285	42.857142857142854	28.57142857142857	28.57142857142857	42.857142857142854	42.857142857142854	14.285714285714285	14.285714285714285	0	14.285714285714285	28.57142857142857	42.857142857142854
263	0	14.285714285714285	0	0	0	14.285714285714285	14.285714285714285	0	0	28.57142857142857	0	0	0	14.285714285714285	0	14.285714285714285	0	0	14.285714285714285	0
264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714285	0	0
265	0	14.285714285714285	14.285714285714285	28.57142857142857	42.857142857142854	0	14.285714285714285	0	0	14.285714285714285	0	0	0	0	14.285714285714285	0	28.57142857142857	14.285714285714285	28.57142857142857	0
266	14.285714285714285	0	14.285714285714285	0	0	14.285714285714285	0	0	0	0	0	14.285714285714285	0	14.285714285714285	0	0	14.285714285714285	14.285714285714285	0	0
267	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	14.285714285714285	0	0	0	14.285714285714285	0	0	0	0	0	0	0	14.285714285714285	28.57142857142857
268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
269	14.285714285714285	28.57142857142857	0	0	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	14.285714285714285	14.285714285714285	0	0	0	0	14.285714285714285	14.285714285714285	14.285714285714285	0
270	0	0	0	0	0	0	0	14.285714285714285	0	0	0	0	0	0	0	0	0	0	0	0
271	0	0	0	0	0	0	0	0	0	0	14.285714285714285	0	0	14.285714285714285	0	0	0	0	0	0
272	0	0	0	0	0	14.285714285714285	0	0	0	0	0	0	0	14.285714285714285	0	0	14.285714285714285	14.285714285714285	0	14.285714285714285
273	0	0	14.285714285714285	14.285714285714285	14.285714285714285	28.57142857142857	0	14.285714285714285	0	0	14.285714285714285	0	14.285714285714285	0	0	0	14.285714285714285	0	14.285714285714285	0
274	14.285714285714285	28.57142857142857	28.57142857142857	0	0	28.57142857142857	0	0	14.285714285714285	0	0	0	0	14.285714285714285	0	0	0	14.285714285714285	28.57142857142857	28.57142857142857
275	0	14.285714285714285	0	14.285714285714285	0	14.285714285714285	0	0	0	0	0	0	14.285714285714285	28.57142857142857	0	0	0	0	0	14.285714285714285
276	0	14.285714285714285	28.57142857142857	14.285714285714285	42.857142857142854	42.857142857142854	14.285714285714285	0	14.285714285714285	0	14.285714285714285	0	14.285714285714285	14.285714285714285	0	0	28.57142857142857	28.57142857142857	28.57142857142857	42.857142857142854
277	14.285714285714285	14.285714285714285	28.57142857142857	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	0	0	14.285714285714285	14.285714285714285
278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
279	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	28.57142857142857	0	0	0	0	0	0	0	0	14.285714285714285	0	0	0	0	0
280	0	14.285714285714285	0	0	0	0	0	0	0	14.285714285714285	0	0	0	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	14.285714285714285
281	14.285714285714285	0	28.57142857142857	28.57142857142857	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	0	0	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285
282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
283	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	0	0	14.285714285714285	0	14.285714285714285	0	0	42.857142857142854	14.285714285714285	0	14.285714285714285	0	0	14.285714285714285
284	42.857142857142854	57.14285714285714	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	0	14.285714285714285	14.285714285714285	14.285714285714285	0	0	28.57142857142857	0	14.285714285714285	28.57142857142857	28.57142857142857	14.285714285714285	0
285	0	14.285714285714285	0	14.285714285714285	28.57142857142857	0	0	0	0	14.285714285714285	14.285714285714285	0	0	14.285714285714285	0	0	0	14.285714285714285	14.285714285714285	14.285714285714285
286	0	0	0	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	0	0	0	0	28.57142857142857	0	0	0	14.285714285714285	0	0
287	0	14.285714285714285	14.285714285714285	28.57142857142857	28.57142857142857	14.285714285714285	0	0	0	14.285714285714285	0	0	14.285714285714285	42.857142857142854	0	0	0	0	28.57142857142857	14.285714285714285
288	0	14.285714285714285	14.285714285714285	0	0	28.57142857142857	0	28.57142857142857	0	14.285714285714285	0	0	14.285714285714285	28.57142857142857	14.285714285714285	0	0	28.57142857142857	42.857142857142854	14.285714285714285
289	0	14.285714285714285	0	0	42.857142857142854	28.57142857142857	14.285714285714285	14.285714285714285	14.285714285714285	0	0	14.285714285714285	0	0	0	0	14.285714285714285	28.57142857142857	0	28.57142857142857
290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
291	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714285	0	0	0	0	0	0
292	0	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285	0	0	0	0	0	0	0	0	0	14.285714285714285	14.285714285714285	0	28.57142857142857	14.285714285714285	14.285714285714285
293	0	0	0	0	0	0	0	0	28.57142857142857	28.57142857142857	0	14.285714285714285	0	0	0	14.285714285714285	0	0	0	0
294	14.285714285714285	14.285714285714285	14.285714285714285	0	0	14.285714285714285	14.285714285714285	0	14.285714285714285	14.285714285714285	0	14.285714285714285	0	42.857142857142854	0	0	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285
295	14.285714285714285	14.285714285714285	14.285714285714285	28.57142857142857	0	28.57142857142857	0	0	28.57142857142857	14.285714285714285	14.285714285714285	0	14.285714285714285	0	0	0	14.285714285714285	14.285714285714285	14.285714285714285	14.285714285714285
296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714285	0
297	0	0	14.285714285714285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298	0	0	0	14.285714285714285	0	0	0	0	14.285714285714285	0	0	0	0	0	0	14.285714285714285	0	0	0	0
299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714285	0	0	0
300	0	0	0	0	0	0	0	0	14.285714285714285	0	0	0	0	14.285714285714285	0	0	0	14.285714285714285	0	0
301	0	0	0	16.666666666666664	0	0	0	0	0	0	16.666666666666664	0	0	0	0	0	0	0	0	0
302	0	0	16.666666666666664	0	0	0	0	0	0	0	16.666666666666664	0	0	0	0	0	0	16.666666666666664	0	0
303	0	33.33333333333333	0	0	0	0	16.666666666666664	0	0	0	0	0	0	16.666666666666664	0	0	16.666666666666664	0	16.666666666666664	33.33333333333333
304	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666664	16.666666666666664	0	0	0	0	0	16.666666666666664
305	16.666666666666664	0	0	16.666666666666664	0	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	0	0	33.33333333333333	16.666666666666664	50
306	0	0	16.666666666666664	50	16.666666666666664	0	0	0	16.666666666666664	16.666666666666664	0	16.666666666666664	0	0	0	0	16.666666666666664	0	33.33333333333333	0
307	16.666666666666664	16.666666666666664	0	16.666666666666664	16.666666666666664	16.666666666666664	0	33.33333333333333	33.33333333333333	0	16.666666666666664	0	0	0	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	0	16.666666666666664
308	0	0	0	0	0	0	16.666666666666664	0	16.666666666666664	16.666666666666664	0	0	0	0	0	0	0	0	0	0
309	0	0	16.666666666666664	0	0	0	16.666666666666664	0	0	0	0	0	0	33.33333333333333	0	0	0	16.666666666666664	0	0
310	0	16.666666666666664	16.666666666666664	0	0	0	0	0	0	0	0	0	16.666666666666664	0	0	0	0	16.666666666666664	0	16.666666666666664
311	0	0	0	0	0	0	0	0	0	0	16.666666666666664	0	0	0	0	0	0	0	0	0
312	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666664	0	0	0	0	0	0	0
313	33.33333333333333	0	0	0	0	0	0	0	0	0	16.666666666666664	0	0	0	0	0	16.666666666666664	0	0	0
314	0	0	0	0	0	0	0	16.666666666666664	0	0	0	0	0	0	0	0	0	0	0	0
315	0	0	0	0	0	0	16.666666666666664	0	0	0	0	0	0	0	0	0	0	16.666666666666664	0	0
316	16.666666666666664	16.666666666666664	33.33333333333333	16.666666666666664	0	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	0	0	0	0	50	0	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664	16.666666666666664
317	0	0	0	16.666666666666664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
318	0	0	0	0	0	0	16.666666666666664	0	0	0	0	0	0	16.666666666666664	0	0	0	0	0	0
319	0	0	0	0	0	33.33333333333333	0	16.666666666666664	0	0	0	0	0	16.666666666666664	0	0	16.666666666666664	0	0	16.666666666666664
320	16.666666666666664	16.666666666666664	0	16.666666666666664	16.666666666666664	0	16.666666666666664	16.666666666666664	33.33333333333333	16.666666666666664	0	0	16.666666666666664	0	0	16.666666666666664	0	0	16.666666666666664	16.666666666666664
321	0	0	16.666666666666664	16.666666666666664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666664	0	16.666666666666664
323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666664
325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
326	0	0	0	0	0	16.666666666666664	0	0	0	0	0	0	0	16.666666666666664	0	0	16.666666666666664	0	0	0
327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666664
